1,1,0,[1.0, 1.0, 1.0, 1.0]
11,9,22,[1.0, 1.0, 1.0, 1.0]
11,9,23,[1.0, 1.0, 1.0, 1.0]
11,9,24,[1.0, 1.0, 1.0, 1.0]
11,9,25,[1.0, 1.0, 1.0, 1.0]
11,9,26,[1.0, 1.0, 1.0, 1.0]
11,9,27,[1.0, 1.0, 1.0]
11,9,28,[1.0, 1.0, 1.0, 1.0]
11,9,29,[1.0, 1.0, 1.0, 1.0]
11,9,30,[1.0, 1.0, 1.0, 1.0]
11,9,31,[1.0, 1.0, 1.0, 1.0]
11,9,32,[0.99, 1.0, 1.0, 1.0]
11,9,33,[0.99, 1.0, 1.0, 1.0]
11,9,34,[1.0, 1.0, 1.0]
11,9,35,[1.01, 1.01, 1.0]
11,9,36,[1.0, 1.0, 1.0, 1.0]
11,9,37,[1.0, 1.0, 1.0, 1.0]
11,9,38,[1.0, 1.0, 1.0, 1.0]
11,9,39,[1.0, 1.0, 1.0, 1.0]
11,9,40,[1.0, 1.0, 1.0, 1.0]
11,9,41,[0.99, 1.0, 1.0, 1.0]
11,9,42,[1.0, 1.0, 1.0]
11,9,43,[1.0, 1.0, 1.0]
11,9,44,[1.0, 1.0, 1.0, 1.0]
11,9,45,[1.0, 1.0, 1.0, 1.0]
11,9,46,[1.0, 1.0, 1.0, 1.0]
11,9,47,[1.0, 1.0, 1.0, 1.0]
11,9,48,[0.99, 1.0, 1.0, 1.0]
11,9,49,[1.0, 1.0, 1.0, 1.0]
11,9,50,[1.0, 1.0, 1.0, 1.0]
11,9,51,[1.01, 1.0, 1.0, 1.0]
11,9,52,[1.0, 1.0, 1.0]
11,9,53,[1.0, 1.0, 1.0]
11,9,54,[1.0, 1.0, 1.0, 1.0]
11,9,55,[1.0, 1.0, 1.0, 1.0]
11,9,56,[0.99, 1.0, 1.0, 1.0]
11,9,57,[1.0, 1.0, 1.0, 1.0]
11,9,58,[1.0, 1.0, 1.0, 1.0]
11,9,59,[0.99, 1.0, 1.0, 1.0]
11,9,60,[1.01, 1.0, 1.0, 1.0]
11,9,61,[1.0, 1.0, 1.0, 1.0]
11,9,62,[1.0, 1.0, 1.0]
11,9,63,[1.0, 1.0, 1.0]
11,9,64,[1.01, 1.01, 1.0, 1.0]
11,9,65,[1.01, 1.0, 1.0, 1.0]
11,9,66,[1.0, 1.0, 1.0, 1.0]
11,9,67,[1.0, 1.0, 1.0, 1.0]
11,9,68,[1.0, 1.0, 1.0, 1.0]
11,9,69,[1.0, 1.0, 1.0, 1.0]
11,9,70,[1.0, 1.0, 1.0, 1.0]
11,9,71,[1.0, 1.0, 1.0]
11,9,72,[0.99, 1.0, 1.0, 1.0]
11,9,73,[1.01, 1.01, 1.0, 1.0]
11,9,74,[1.0, 1.0, 1.0, 1.0]
11,9,75,[1.0, 1.0, 1.0, 1.0]
11,9,76,[1.01, 1.0, 1.0, 1.0]
11,9,77,[1.02, 1.01, 1.01, 1.01]
11,9,78,[0.99, 1.0, 1.0]
11,9,79,[1.0, 1.0, 1.0]
11,9,80,[1.01, 1.01, 1.01, 1.01]
11,9,81,[1.0, 1.0, 1.0, 1.0]
11,9,82,[1.0, 1.0, 1.0, 1.0]
11,9,83,[1.0, 1.0, 1.0, 1.0]
11,9,84,[0.99, 1.0, 1.0, 1.0]
11,9,85,[1.0, 1.0, 1.0, 1.0]
11,9,86,[1.0, 0.99, 1.0, 1.0]
11,9,87,[1.0, 1.0, 1.0, 1.0]
11,10,0,[1.0, 1.0, 1.0, 1.0]
11,10,1,[1.0, 1.0, 1.0]
11,10,2,[1.01, 1.0, 1.0]
11,10,3,[1.0, 1.0, 1.0, 1.0]
11,10,4,[1.0, 1.0, 1.0, 1.0]
11,10,5,[1.0, 1.0, 1.0, 1.0]
11,10,6,[1.0, 1.0, 1.0, 1.0]
11,10,7,[1.0, 1.0, 1.0, 1.0]
11,10,8,[1.0, 1.0, 1.0, 1.0]
11,10,9,[1.0, 1.0, 1.0]
11,10,10,[1.0, 1.0, 1.0, 1.0]
11,10,11,[1.0, 1.0, 1.0, 1.0]
11,10,12,[1.0, 1.0, 1.0, 1.0]
11,10,13,[1.0, 1.0, 1.0, 1.0]
11,10,14,[1.0, 1.0, 1.0, 1.0]
11,10,15,[0.99, 1.0, 1.0, 1.0]
11,10,16,[1.0, 1.0, 1.0, 1.0]
11,10,17,[1.0, 1.0, 1.0]
11,10,18,[1.01, 1.0, 1.0, 1.0]
11,10,19,[0.99, 1.0, 1.0, 1.0]
11,10,20,[1.0, 1.0, 1.0, 1.0]
11,10,21,[1.0, 1.0, 1.0, 1.0]
11,10,22,[1.0, 1.0, 1.0, 1.0]
11,10,23,[1.0, 1.0, 1.0, 1.0]
11,10,24,[1.0, 1.0, 1.0, 1.0]
11,10,25,[1.0, 1.0, 1.0]
11,10,26,[0.99, 1.0, 1.0, 1.0]
11,10,27,[0.99, 1.0, 1.0, 1.0]
11,10,28,[1.0, 1.0, 1.0, 1.0]
11,10,29,[1.0, 1.0, 1.0, 1.0]
11,10,30,[1.01, 1.01, 1.0, 1.0]
11,10,31,[1.0, 1.0, 1.0, 1.0]
11,10,32,[1.0, 1.0, 1.0, 1.0]
11,10,33,[1.0, 1.0, 1.0]
11,10,34,[1.0, 1.0, 1.0, 1.0]
11,10,35,[1.0, 1.0, 1.0, 1.0]
11,10,36,[1.0, 1.0, 1.0, 1.0]
11,10,37,[1.01, 1.0, 1.0, 1.0]
11,10,38,[1.0, 1.0, 1.0, 1.0]
11,10,39,[1.0, 1.0, 1.0, 1.0]
11,10,40,[1.0, 1.0, 1.0, 1.0]
11,10,41,[1.0, 1.0, 1.0, 1.0]
11,10,42,[1.0, 1.0, 1.0, 1.0]
11,10,43,[1.01, 1.0, 1.0]
11,10,44,[1.01, 1.01, 1.01, 1.0]
11,10,45,[1.0, 1.0, 1.0, 1.0]
11,10,46,[1.0, 1.0, 1.0, 1.0]
11,10,47,[1.0, 1.0, 1.0, 1.0]
11,10,48,[1.0, 1.0, 1.0, 1.0]
11,10,49,[1.0, 1.0, 1.0, 1.0]
11,10,50,[1.0, 1.0, 1.0, 1.0]
11,10,51,[1.0, 1.0, 1.0, 1.0]
11,10,52,[1.0, 1.0, 1.0, 1.0]
11,10,53,[0.99, 1.0, 1.0]
11,10,54,[0.99, 1.0, 1.0, 1.0]
11,10,55,[1.0, 1.0, 1.0, 1.0]
11,10,56,[1.0, 1.0, 1.0, 1.0]
11,10,57,[1.0, 1.0, 1.0, 1.0]
11,10,58,[1.01, 1.0, 1.0]
11,10,59,[1.0, 1.0, 1.0, 1.0]
11,10,60,[1.0, 1.0, 1.0, 1.0]
11,10,61,[1.0, 1.0, 1.0, 1.0]
11,10,62,[1.0, 1.0, 1.0, 1.0]
11,10,63,[1.01, 1.0, 1.0, 1.0]
11,10,64,[1.0, 1.0, 1.0, 1.0]
11,10,65,[1.01, 1.01, 1.01, 1.01]
11,10,66,[0.99, 1.0, 1.0]
11,10,67,[1.0, 1.0, 1.0]
11,10,68,[1.0, 1.0, 1.0, 1.0]
11,10,69,[1.0, 1.0, 1.0, 1.0]
11,10,70,[1.0, 1.0, 1.0, 1.0]
11,10,71,[1.0, 1.0, 1.0, 1.0]
11,10,72,[1.0, 1.0, 1.0, 1.0]
11,10,73,[1.0, 1.0, 1.0, 1.0]
11,10,74,[1.02, 1.01, 1.01]
11,10,75,[1.01, 1.01, 1.0]
11,10,76,[1.01, 1.01, 1.0, 1.0]
11,10,77,[1.0, 1.0, 1.0, 1.0]
11,10,78,[1.0, 1.0, 1.0, 1.0]
11,10,79,[1.0, 1.0, 1.0, 1.0]
11,10,80,[1.01, 1.0, 1.0, 1.0]
11,10,81,[1.0, 1.0, 1.0, 1.0]
11,10,82,[1.0, 0.99, 1.0]
11,10,83,[1.0, 1.0, 1.0]
11,10,84,[1.01, 1.0, 1.0, 1.0]
11,10,85,[0.99, 0.99, 1.0, 1.0]
11,10,86,[1.0, 1.0, 1.0, 1.0]
11,10,87,[1.0, 1.0, 1.0, 1.0]
21,1,0,[1.0, 1.0, 1.0]
21,1,1,[1.0, 1.0, 1.0]
21,1,2,[1.0, 1.0, 1.0]
21,1,3,[1.0, 1.0, 1.0, 1.0]
21,1,4,[1.0, 1.0, 1.0, 1.0]
21,1,5,[1.0, 1.0, 1.0, 1.0]
21,1,6,[1.0, 1.0, 1.0, 1.0]
21,1,7,[1.0, 1.0, 1.0, 1.0]
21,1,8,[1.0, 1.0, 1.0, 1.0]
21,1,9,[1.0, 1.0, 1.0, 1.0]
21,1,10,[1.0, 1.0, 1.0]
21,1,11,[1.0, 1.0, 1.0, 1.0]
21,1,12,[1.0, 1.0, 1.0, 1.0]
21,1,13,[1.0, 1.0, 1.0, 1.0]
21,1,14,[1.0, 1.0, 1.0, 1.0]
21,1,15,[1.0, 1.0, 1.0, 1.0]
21,1,16,[1.0, 1.0, 1.0, 1.0]
21,1,17,[1.0, 1.0, 1.0, 1.0]
21,1,18,[1.0, 1.0, 1.0, 1.0]
21,1,19,[1.0, 1.0, 1.0, 1.0]
21,1,20,[1.0, 1.0, 1.0, 1.0]
21,1,21,[1.0, 1.0, 1.0]
21,1,22,[1.0, 1.0, 1.0, 1.0]
21,1,23,[1.0, 1.0, 1.0, 1.0]
21,1,24,[1.0, 1.0, 1.0, 1.0]
21,1,25,[1.0, 1.0, 1.0, 1.0]
21,1,26,[1.0, 1.0, 1.0, 1.0]
21,1,27,[1.0, 1.0, 1.0, 1.0]
21,1,28,[1.0, 1.0, 1.0, 1.0]
21,1,29,[1.0, 1.0, 1.0]
21,1,30,[1.0, 1.0, 1.0, 1.0]
21,1,31,[1.0, 1.0, 1.0, 1.0]
21,1,32,[1.0, 1.0, 1.0, 1.0]
21,1,33,[1.0, 1.0, 1.0, 1.0]
21,1,34,[1.0, 1.0, 1.0, 1.0]
21,1,35,[1.0, 1.0, 1.0, 1.0]
21,1,36,[1.0, 1.0, 1.0, 1.0]
21,1,37,[1.0, 1.0, 1.0, 1.0]
21,1,38,[1.0, 1.0, 1.0, 1.0]
21,1,39,[1.0, 1.0, 1.0]
21,1,40,[1.0, 1.0, 1.0, 1.0]
21,1,41,[1.0, 1.0, 1.0, 1.0]
21,1,42,[1.0, 1.0, 1.0, 1.0]
21,1,43,[1.0, 1.0, 1.0, 1.0]
21,1,44,[1.0, 1.0, 1.0, 1.0]
21,1,45,[1.0, 1.0, 1.0, 1.0]
21,1,46,[1.0, 1.0, 1.0, 1.0]
21,1,47,[1.0, 1.0, 1.0]
21,1,48,[1.0, 1.0, 1.0, 1.0]
21,1,49,[1.0, 1.0, 1.0, 1.0]
21,1,50,[1.0, 1.0, 1.0, 1.0]
21,1,51,[1.0, 1.0, 1.0, 1.0]
21,1,52,[1.0, 1.0, 1.0, 1.0]
21,1,53,[1.0, 1.0, 1.0, 1.0]
21,1,54,[1.0, 1.0, 1.0, 1.0]
21,1,55,[1.0, 1.0, 1.0]
21,1,56,[1.0, 1.0, 1.0, 1.0]
21,1,57,[1.0, 1.0, 1.0, 1.0]
21,1,58,[1.0, 1.0, 1.0, 1.0]
21,1,59,[1.0, 1.0, 1.0, 1.0]
21,1,60,[1.0, 1.0, 1.0, 1.0]
21,1,61,[1.0, 1.0, 1.0, 1.0]
21,1,62,[1.0, 1.0, 1.0, 1.0]
21,1,63,[1.0, 1.0, 1.0, 1.0]
21,1,64,[1.0, 1.0, 1.0, 1.0]
21,1,65,[1.0, 1.0, 1.0, 1.0]
21,1,66,[1.0, 1.0, 1.0]
21,1,67,[1.0, 1.0, 1.0]
21,1,68,[1.0, 1.0, 1.0, 1.0]
21,1,69,[1.0, 1.0, 1.0, 1.0]
21,1,70,[1.0, 1.0, 1.0, 1.0]
21,1,71,[1.0, 1.0, 1.0, 1.0]
21,1,72,[1.0, 1.0, 1.0, 1.0]
21,1,73,[1.0, 1.0, 1.0, 1.0]
21,1,74,[1.0, 1.0, 1.0, 1.0]
21,1,75,[1.0, 1.0, 1.0, 1.0]
21,1,76,[1.0, 1.0, 1.0]
21,1,77,[1.0, 1.0, 1.0]
21,1,78,[1.0, 1.0, 1.0, 1.0]
21,1,79,[1.0, 1.0, 1.0, 1.0]
21,1,80,[1.0, 1.0, 1.0, 1.0]
21,1,81,[1.0, 1.0, 1.0, 1.0]
21,1,82,[1.0, 1.0, 1.0, 1.0]
21,1,83,[1.0, 1.0, 1.0, 1.0]
21,1,84,[1.0, 1.0, 1.0, 1.0]
21,1,85,[1.0, 1.0, 1.0]
21,1,86,[1.0, 1.0, 1.0]
21,1,87,[1.0, 1.0, 1.0, 1.0]
21,2,0,[1.0, 1.0, 1.0, 1.0]
21,2,1,[1.0, 1.0, 1.0, 1.0]
21,2,2,[1.0, 1.0, 1.0, 1.0]
21,2,3,[1.0, 1.0, 1.0, 1.0]
21,2,4,[1.0, 1.0, 1.0, 1.0]
21,2,5,[1.0, 1.0, 1.0, 1.0]
21,2,6,[1.0, 1.0, 1.0, 1.0]
21,2,7,[1.0, 1.0, 1.0]
21,2,8,[1.0, 1.0, 1.0]
21,2,9,[1.0, 1.0, 1.0, 1.0]
21,2,10,[1.0, 1.0, 1.0, 1.0]
21,2,11,[1.0, 1.0, 1.0, 1.0]
21,2,12,[1.0, 1.0, 1.0, 1.0]
21,2,13,[1.0, 1.0, 1.0, 1.0]
21,2,14,[1.0, 1.0, 1.0, 1.0]
21,2,15,[1.0, 1.0, 1.0, 1.0]
21,2,16,[1.0, 1.0, 1.0, 1.0]
21,2,17,[1.0, 1.0, 1.0, 1.0]
21,2,18,[1.0, 1.0, 1.0]
21,2,19,[1.0, 1.0, 1.0]
21,2,20,[1.0, 1.0, 1.0, 1.0]
21,2,21,[1.0, 1.0, 1.0, 1.0]
21,2,22,[1.0, 1.0, 1.0, 1.0]
21,2,23,[1.0, 1.0, 1.0, 1.0]
21,2,24,[1.01, 1.0, 1.0, 1.0]
21,2,25,[1.0, 1.0, 1.0, 1.0]
21,2,26,[1.0, 1.0, 1.0, 1.0]
21,2,27,[1.0, 1.0, 1.0, 1.0]
21,2,28,[1.0, 1.0, 1.0, 1.0]
21,2,29,[1.0, 1.0, 1.0]
21,2,30,[1.0, 1.0, 1.0]
21,2,31,[1.0, 1.0, 1.0, 1.0]
21,2,32,[1.0, 1.0, 1.0, 1.0]
21,2,33,[1.0, 1.0, 1.0, 1.0]
21,2,34,[1.0, 1.0, 1.0, 1.0]
21,2,35,[1.0, 1.0, 1.0, 1.0]
21,2,36,[1.0, 1.0, 1.0, 1.0]
21,2,37,[1.0, 1.0, 1.0]
21,2,38,[1.0, 1.0, 1.0]
21,2,39,[1.0, 1.0, 1.0, 1.0]
21,2,40,[1.0, 1.0, 1.0, 1.0]
21,2,41,[1.0, 1.0, 1.0, 1.0]
21,2,42,[1.0, 1.0, 1.0, 1.0]
21,2,43,[1.01, 1.0, 1.0, 1.0]
21,2,44,[1.0, 1.0, 1.0, 1.0]
21,2,45,[1.0, 1.0, 1.0, 1.0]
21,2,46,[1.0, 1.0, 1.0]
21,2,47,[1.0, 1.0, 1.0]
21,2,48,[1.0, 1.0, 1.0, 1.0]
21,2,49,[1.0, 1.0, 1.0, 1.0]
21,2,50,[1.0, 1.0, 1.0, 1.0]
21,2,51,[1.0, 1.0, 1.0, 1.0]
21,2,52,[1.0, 1.0, 1.0, 1.0]
21,2,53,[1.0, 1.0, 1.0, 1.0]
21,2,54,[1.0, 1.0, 1.0, 1.0]
21,2,55,[1.0, 1.0, 1.0]
21,2,56,[1.01, 1.0, 1.0, 1.0]
21,2,57,[1.0, 1.0, 1.0, 1.0]
21,2,58,[0.99, 1.0, 1.0, 1.0]
21,2,59,[1.0, 1.0, 1.0, 1.0]
21,2,60,[1.0, 1.0, 1.0, 1.0]
21,2,61,[1.0, 1.0, 1.0, 1.0]
21,2,62,[1.0, 1.0, 1.0]
21,2,63,[1.0, 1.0, 1.0]
21,2,64,[1.0, 1.0, 1.0, 1.0]
21,2,65,[1.0, 1.0, 1.0, 1.0]
21,2,66,[1.0, 1.0, 1.0, 1.0]
21,2,67,[1.0, 1.0, 1.0, 1.0]
21,2,68,[1.0, 1.0, 1.0, 1.0]
21,2,69,[1.0, 1.0, 1.0, 1.0]
21,2,70,[1.0, 1.0, 1.0, 1.0]
21,2,71,[1.01, 1.0, 1.0, 1.0]
21,2,72,[1.0, 1.0, 1.0]
21,2,73,[1.0, 1.0, 1.0, 1.0]
21,2,74,[1.0, 1.0, 1.0, 1.0]
21,2,75,[1.0, 1.0, 1.0, 1.0]
21,2,76,[1.0, 1.0, 1.0, 1.0]
21,2,77,[1.0, 1.0, 1.0, 1.0]
21,2,78,[1.0, 1.0, 1.0, 1.0]
21,2,79,[1.0, 1.0, 1.0]
21,2,80,[1.0, 1.0, 1.0]
21,2,81,[1.0, 1.0, 1.0, 1.0]
21,2,82,[1.0, 1.0, 1.0, 1.0]
21,2,83,[1.0, 1.0, 1.0, 1.0]
21,2,84,[1.0, 1.0, 1.0, 1.0]
21,2,85,[1.0, 1.0, 1.0, 1.0]
21,2,86,[1.0, 1.0, 1.0, 1.0]
21,2,87,[1.0, 1.0, 1.0, 1.0]
21,3,0,[1.0, 1.0, 1.0, 1.0]
21,3,1,[1.0, 1.0, 1.0, 1.0]
21,3,2,[1.0, 1.0, 1.0, 1.0]
21,3,3,[1.0, 1.0, 1.0]
21,3,4,[1.0, 1.0, 1.0]
21,3,5,[1.0, 1.0, 1.0, 1.0]
21,3,6,[1.0, 1.0, 1.0, 1.0]
21,3,7,[1.0, 1.0, 1.0, 1.0]
21,3,8,[1.0, 1.0, 1.0, 1.0]
21,3,9,[1.0, 1.0, 1.0, 1.0]
21,3,10,[1.0, 1.0, 1.0, 1.0]
21,3,11,[1.0, 1.0, 1.0, 1.0]
21,3,12,[1.0, 1.0, 1.0, 1.0]
21,3,13,[1.0, 1.0, 1.0, 1.0]
21,3,14,[1.0, 1.0, 1.0, 1.0]
21,3,15,[1.0, 1.0, 1.0]
21,3,16,[1.0, 1.0, 1.0]
21,3,17,[1.0, 1.0, 1.0, 1.0]
21,3,18,[1.0, 1.0, 1.0, 1.0]
21,3,19,[1.0, 1.0, 1.0, 1.0]
21,3,20,[1.0, 1.0, 1.0, 1.0]
21,3,21,[1.0, 1.0, 1.0, 1.0]
21,3,22,[1.0, 1.0, 1.0, 1.0]
21,3,23,[1.0, 1.0, 1.0]
21,3,24,[1.0, 1.0, 1.0]
21,3,25,[1.0, 1.0, 1.0, 1.0]
21,3,26,[1.0, 1.0, 1.0, 1.0]
21,3,27,[1.0, 1.0, 1.0, 1.0]
21,3,28,[0.99, 1.0, 1.0, 1.0]
21,3,29,[1.0, 1.0, 1.0, 1.0]
21,3,30,[1.01, 1.0, 1.0, 1.0]
21,3,31,[1.01, 1.0, 1.0, 1.0]
21,3,32,[1.01, 1.01, 1.0, 1.0]
21,3,33,[1.0, 1.0, 1.0, 1.0]
21,3,34,[1.0, 1.0, 1.0]
21,3,35,[1.0, 1.0, 1.0]
21,3,36,[1.0, 1.0, 1.0, 1.0]
21,3,37,[1.0, 1.0, 1.0, 1.0]
21,3,38,[0.99, 0.99, 1.0, 1.0]
21,3,39,[1.0, 1.0, 1.0, 1.0]
21,3,40,[1.0, 1.0, 1.0, 1.0]
21,3,41,[1.0, 1.0, 1.0]
21,3,42,[1.0, 1.0, 1.0]
21,3,43,[0.99, 1.0, 1.0]
21,3,44,[1.0, 1.0, 1.0, 1.0]
21,3,45,[1.0, 1.0, 1.0, 1.0]
21,3,46,[1.0, 1.0, 1.0, 1.0]
21,3,47,[1.0, 1.0, 1.0, 1.0]
21,3,48,[1.0, 1.0, 1.0, 1.0]
21,3,49,[1.0, 1.0, 1.0, 1.0]
21,3,50,[1.0, 1.0, 1.0]
21,3,51,[1.0, 1.0, 1.0, 1.0]
21,3,52,[1.0, 1.0, 1.0, 1.0]
21,3,53,[1.0, 1.0, 1.0, 1.0]
21,3,54,[1.0, 1.0, 1.0, 1.0]
21,3,55,[1.0, 1.0, 1.0, 1.0]
21,3,56,[1.0, 1.0, 1.0]
21,3,57,[1.0, 1.0, 1.0, 1.0]
21,3,58,[1.0, 1.0, 1.0, 1.0]
21,3,59,[1.0, 1.0, 1.0, 1.0]
21,3,60,[1.0, 1.0, 1.0, 1.0]
21,3,61,[0.99, 1.0, 1.0, 1.0]
21,3,62,[1.0, 1.0, 1.0, 1.0]
21,3,63,[1.0, 1.0, 1.0, 1.0]
21,3,64,[1.0, 1.01, 1.0, 1.0]
21,3,65,[1.0, 1.0, 1.0, 1.0]
21,3,66,[1.0, 1.0, 1.0, 1.0]
21,3,67,[1.0, 1.0, 1.0, 1.0]
21,3,68,[0.99, 1.0, 1.0, 1.0]
21,3,69,[1.0, 1.0, 1.0, 1.0]
21,3,70,[1.0, 1.0, 1.0, 1.0]
21,3,71,[0.99, 1.0, 1.0, 1.0]
21,3,72,[1.0, 1.0, 1.0, 1.0]
21,3,73,[1.0, 1.0, 1.0, 1.0]
21,3,74,[1.0, 1.0, 1.0, 1.0]
21,3,75,[1.0, 1.0, 1.0]
21,3,76,[1.01, 1.01, 1.01]
21,3,77,[1.0, 1.0, 1.0, 1.0]
21,3,78,[1.0, 1.0, 1.0, 1.0]
21,3,79,[1.0, 1.0, 1.0, 1.0]
21,3,80,[1.0, 1.0, 1.0, 1.0]
21,3,81,[1.0, 1.0, 1.0, 1.0]
21,3,82,[1.0, 1.0, 1.0, 1.0]
21,3,83,[1.0, 1.0, 1.0]
21,3,84,[1.0, 1.0, 1.0, 1.0]
21,3,85,[1.0, 1.0, 1.0, 1.0]
21,3,86,[1.01, 1.0, 1.0, 1.0]
21,3,87,[1.0, 1.0, 1.0, 1.0]
21,4,0,[1.0, 1.0, 1.0, 1.0]
21,4,1,[1.0, 1.0, 1.0, 1.0]
21,4,2,[1.0, 1.0, 1.0, 1.0]
21,4,3,[1.0, 1.0, 1.0]
21,4,4,[1.01, 1.0, 1.0]
21,4,5,[1.0, 1.0, 1.0, 1.0]
21,4,6,[1.0, 1.0, 1.0, 1.0]
21,4,7,[1.0, 1.0, 1.0, 1.0]
21,4,8,[1.0, 1.0, 1.0, 1.0]
21,4,9,[1.0, 1.0, 1.0, 1.0]
21,4,10,[1.0, 1.0, 1.0, 1.0]
21,4,11,[1.0, 1.0, 1.0, 1.0]
21,4,12,[0.99, 1.0, 1.0, 1.0]
21,4,13,[1.0, 1.0, 1.0]
21,4,14,[1.0, 1.0, 1.0, 1.0]
21,4,15,[1.0, 1.0, 1.0, 1.0]
21,4,16,[1.0, 1.0, 1.0, 1.0]
21,4,17,[1.0, 1.0, 1.0, 1.0]
21,4,18,[1.0, 1.0, 1.0, 1.0]
21,4,19,[1.0, 1.0, 1.0, 1.0]
21,4,20,[1.0, 1.0, 1.0, 1.0]
21,4,21,[1.0, 1.0, 1.0, 1.0]
21,4,22,[1.01, 1.01, 1.0]
21,4,23,[1.0, 1.0, 1.0, 1.0]
21,4,24,[1.0, 1.0, 1.0, 1.0]
21,4,25,[1.0, 1.0, 1.0, 1.0]
21,4,26,[1.0, 1.0, 1.0, 1.0]
21,4,27,[1.0, 1.0, 1.0, 1.0]
21,4,28,[1.0, 1.0, 1.0, 1.0]
21,4,29,[1.01, 1.0, 1.0, 1.0]
21,4,30,[1.0, 1.0, 1.0, 1.0]
21,4,31,[1.0, 1.0, 1.0]
21,4,32,[1.0, 1.0, 1.0, 1.0]
21,4,33,[1.0, 1.0, 1.0, 1.0]
21,4,34,[1.0, 1.0, 1.0, 1.0]
21,4,35,[1.0, 1.0, 1.0, 1.0]
21,4,36,[1.0, 1.0, 1.0, 1.0]
21,4,37,[1.0, 1.0, 1.0, 1.0]
21,4,38,[0.99, 1.0, 1.0]
21,4,39,[0.99, 1.0, 1.0]
21,4,40,[1.0, 1.0, 1.0, 1.0]
21,4,41,[1.0, 1.0, 1.0]
21,4,42,[1.0, 1.0, 1.0, 1.0]
21,4,43,[1.0, 1.0, 1.0, 1.0]
21,4,44,[1.0, 1.0, 1.0, 1.0]
21,4,45,[1.0, 1.0, 1.0, 1.0]
21,4,46,[1.0, 1.0, 1.0]
21,4,47,[1.0, 1.0, 1.0]
21,4,48,[1.0, 1.0, 1.0, 1.0]
21,4,49,[1.0, 1.0, 1.0, 1.0]
21,4,50,[1.0, 1.0, 1.0, 1.0]
21,4,51,[1.0, 1.0, 1.0, 1.0]
21,4,52,[1.0, 1.0, 1.0, 1.0]
21,4,53,[1.0, 1.0, 1.0, 1.0]
21,4,54,[1.0, 1.0, 1.0]
21,4,55,[1.0, 1.0, 1.0]
21,4,56,[1.0, 1.0, 1.0, 1.0]
21,4,57,[1.0, 1.0, 1.0, 1.0]
21,4,58,[1.0, 1.0, 1.0, 1.0]
21,4,59,[1.0, 1.0, 1.0, 1.0]
21,4,60,[1.0, 1.0, 1.0, 1.0]
21,4,61,[1.0, 1.0, 1.0]
21,4,62,[1.0, 1.0, 1.0]
21,4,63,[0.99, 1.0, 1.0]
21,4,64,[1.0, 1.0, 1.0, 1.0]
21,4,65,[1.01, 1.0, 1.0, 1.0]
21,4,66,[1.01, 1.0, 1.0, 1.0]
21,4,67,[1.01, 1.01, 1.0, 1.0]
21,4,68,[1.02, 1.01, 1.01, 1.01]
21,4,69,[1.0, 1.0, 1.0, 1.0]
21,4,70,[1.0, 1.0, 1.0]
21,4,71,[1.0, 1.0, 1.0]
21,4,72,[1.0, 1.0, 1.0, 1.0]
21,4,73,[1.0, 1.0, 1.0, 1.0]
21,4,74,[1.0, 1.0, 1.0, 1.0]
21,4,75,[1.0, 1.0, 1.0, 1.0]
21,4,76,[1.0, 1.0, 1.0, 1.0]
21,4,77,[1.0, 1.0, 1.0, 1.0]
21,4,78,[1.0, 1.0, 1.0, 1.0]
21,4,79,[1.0, 1.0, 1.0, 1.0]
21,4,80,[0.99, 0.99, 1.0, 1.0]
21,4,81,[0.98, 1.0, 1.0, 1.0]
21,4,82,[0.98, 0.99, 1.0, 1.0]
21,4,83,[1.0, 1.0, 1.0, 1.0]
21,4,84,[1.0, 1.0, 1.0, 1.0]
21,4,85,[1.0, 1.0, 1.0, 1.0]
21,4,86,[1.0, 0.99, 1.0, 1.0]
21,4,87,[1.0, 1.0, 1.0]
21,5,0,[0.99, 1.0, 1.0, 1.0]
21,5,1,[1.0, 1.0, 1.0, 1.0]
21,5,2,[0.99, 1.0, 1.0, 1.0]
21,5,3,[1.0, 1.0, 1.0, 1.0]
21,5,4,[1.0, 1.0, 1.0, 1.0]
21,5,5,[1.0, 1.0, 1.0, 1.0]
21,5,6,[1.01, 1.0, 1.0, 1.0]
21,5,7,[1.0, 1.0, 1.0, 1.0]
21,5,8,[1.0, 1.0, 1.0, 1.0]
21,5,9,[1.0, 1.0, 1.0]
21,5,10,[1.0, 1.0, 1.0]
21,5,11,[1.0, 1.0, 1.0, 1.0]
21,5,12,[1.0, 1.0, 1.0, 1.0]
21,5,13,[1.0, 1.0, 1.0, 1.0]
21,5,14,[1.0, 1.0, 1.0, 1.0]
21,5,15,[1.0, 1.0, 1.0, 1.0]
21,5,16,[1.0, 1.0, 1.0, 1.0]
21,5,17,[1.0, 1.0, 1.0, 1.0]
21,5,18,[1.0, 1.0, 1.0]
21,5,19,[1.0, 1.0, 1.0]
21,5,20,[1.01, 1.01, 1.0, 1.0]
21,5,21,[1.0, 1.0, 1.0, 1.0]
21,5,22,[1.01, 1.01, 1.0, 1.0]
21,5,23,[1.01, 1.01, 1.0, 1.0]
21,5,24,[1.0, 1.0, 1.0, 1.0]
21,5,25,[1.0, 1.0, 1.0, 1.0]
21,5,26,[1.0, 1.0, 1.0, 1.0]
21,5,27,[1.0, 1.0, 1.0, 1.0]
21,5,28,[0.99, 1.0, 1.0, 1.0]
